mass,I1,J1,K1,I2,J2,K2,I3,J3,K3,width,height,depth,w1(0),w2(0),w3(0),h
0,0,0,0,1.1777E-191,6.9981E-23,6.9981E-23,1.50246E-69,0,1.50246E-69,1.282778512,1.182704476,0.70014719,0,0,0,829
6.0661E-128,1.51217E-09,4.713891406,4.713891407,7.10361E-31,0,7.10361E-31,1.1133E-169,3.1408E-220,1.1133E-169,0.037224387,0.049289133,0.29091524,8.73955E-07,0,1.35308E-95,830
3.06084E-39,0,6.64868E-05,6.64868E-05,1.1418E-222,1.6032E-241,1.1418E-222,8.5329E-131,6.15955E-52,6.15955E-52,0.032067984,0.044994874,0.115504252,2.99011E-76,0,9.2014E-185,831
3.8625E-297,6.4113E-300,3.05432E-15,3.05432E-15,7.4974E-201,0,7.4974E-201,3.074E-144,0,3.074E-144,0.016767636,0.064120621,0.116321464,0,0,0,832
0,0,2.9414E-163,2.9414E-163,4.2749E-110,5.20205E-09,5.20205E-09,5.6994E-144,4.9343E-262,5.6994E-144,0.179072991,0.851392393,0.024518265,0.580754095,0,0,833
1.029E-198,0.003831716,1.4679E-225,0.003831716,5.29902E-69,2.521E-139,5.29902E-69,1.7508E-222,1.7556E-126,1.7556E-126,0.044270484,1.263423022,0.017013166,0,0,4.2012E-119,834
5.02057E-88,0,5.2817E-172,5.2817E-172,3.83335E-16,0,3.83335E-16,7.64752E-13,1.3716E-251,7.64752E-13,0.039149144,0.82850532,0.295255408,0,1.38788E-09,0.00039786,835
2.84244E-14,3.36997E-63,0,3.36997E-63,0,0,0,0.066569839,4.3255E-292,0.066569839,0.047494251,0.06155368,0.919238056,0,0.004896254,9.7929E-180,836
7.37804E-39,8.9147E-253,1.1423E-196,1.1423E-196,2.35719E-12,0.005523476,0.005523476,0.013153235,0,0.013153235,1.301988732,0.00766625,0.600534191,2.60326E-20,6.59361E-35,6.046E-142,837
1.96E-296,4.05016582,3.44436E-24,4.05016582,5.75756E-46,3.44873E-52,5.75756E-46,2.44724E-47,0,2.44724E-47,1.096576554,0.902654333,0.014061027,1.5387E-113,3.4188E-112,1.0054E-214,838
1.8386E-179,2.28938E-64,18.26684019,18.26684019,2.9412E-118,0,2.9412E-118,2.1128E-216,5.6611E-214,5.6822E-214,0.032492019,0.02203749,0.858605868,0,4.1477E-131,4.00159E-43,839
0,1.51121E-45,0,1.51121E-45,4.9417E-147,6.4733E-242,4.9417E-147,0.043439493,2.0106E-174,0.043439493,0.036654721,0.755566892,0.814475813,3.63383E-12,0,2.02319E-07,840
5.3675E-148,1.80951E-60,0,1.80951E-60,1.1934E-190,6.54455E-73,6.54455E-73,1.4449E-258,1.93852E-22,1.93852E-22,0.917891799,0.074826039,0.525849612,0,0,0,841
7.41858E-42,3.5786E-197,0,3.5786E-197,0,2.6344E-271,2.6344E-271,3.53787E-09,0,3.53787E-09,1.031098096,0.299291347,0.018823731,0,0,2.19655E-11,842
1.6012E-173,4.0703E-267,0.249597445,0.249597445,0,2.33945E-95,2.33945E-95,0,19.39620324,19.39620324,0.043292203,0.110423426,0.841270755,0,0,10.33897686,843
4.9069E-204,18.35336498,5.35642E-26,18.35336498,4.8082E-289,0,4.8082E-289,7.16919E-28,0,7.16919E-28,0.071978643,0.015332334,0.057264773,0,1.23522E-22,0,844
3.0818E-180,0,4.7802E-202,4.7802E-202,3.45699E-47,8.9711E-164,3.45699E-47,0,0,0,0.062956621,0.094240805,0.689765849,1.20089E-41,0,0,845
0,4.6285E-134,4.2927E-198,4.6285E-134,0,3.0891E-117,3.0891E-117,3.2844E-169,2.7693E-137,2.7693E-137,0.57708534,0.109493203,0.624527806,0,0,0,846
7.12776E-12,0,5.4148E-134,5.4148E-134,2.29721E-43,0,2.29721E-43,3.1037E-167,3.4346E-262,3.1037E-167,0.109363833,0.028632554,1.326266852,3.1379E-179,0,2.35576E-94,847
1.11174E-92,0,3.8461E-262,3.8461E-262,1.7644E-184,0,1.7644E-184,7.8498E-223,9.9211E-218,9.9211E-218,0.113227495,1.119567208,1.244530249,0,0,4.67219E-07,848
3.3709E-161,1.79684E-09,3.12E-164,1.79684E-09,0.052378883,2.657E-220,0.052378883,0,6.35048E-64,6.35048E-64,1.192533912,0.059417935,0.248149185,1.22154E-21,6.4333E-136,0,849
3.3129E-219,9.94631E-22,6.8848E-99,9.94631E-22,2.0128E-113,1.75169E-06,1.75169E-06,7.8018E-97,2.81079E-10,2.81079E-10,0.553390434,0.746836748,0.010601496,0,0,0.553941689,850
0.00338338,9.58044E-11,4.7734E-289,9.58044E-11,7.65923E-81,6.72615E-07,6.72615E-07,6.92571E-05,9.4611E-167,6.92571E-05,0.126533139,0.019922715,0.720201822,6.20568E-14,0,1.08131E-20,851
4.13845E-51,0.141569181,2.3502E-126,0.141569181,1.163E-252,3.4853E-105,3.4853E-105,3.9692E-224,1.1578E-258,3.9692E-224,0.862739515,1.28065591,0.209235865,0,2.7175E-78,1.45883E-93,852
5.88216E-16,1.0016E-186,3.0183E-254,1.0016E-186,12.07917546,0.000218928,12.07939439,9.7924E-205,3.50047E-18,3.50047E-18,0.263506331,0.131168215,0.267047802,0.224067179,0,0,853
1.6469E-12,2.6126E-104,9.334E-261,2.6126E-104,3.0859E-25,0,3.0859E-25,1.4302E-241,0,1.4302E-241,1.262872184,0.291315071,1.183118469,0,0,0,854
4.02352E-98,0,0,0,0.454318416,3.77462E-11,0.454318416,5.05236E-65,5.85823E-41,5.85823E-41,0.078680121,0.020289899,1.0325057,2.1534E-119,0,0,855
3.49906E-58,9.15387E-18,0.000125417,0.000125417,5.5059E-124,8.6089E-192,5.5059E-124,0,0,0,0.200868729,0.055061157,0.140565207,6.5161E-172,0,0,856
1.90854E-41,7.81999E-49,2.1328E-110,7.81999E-49,7.0479E-206,4.59557E-06,4.59557E-06,0,0,0,0.83863407,0.249585278,0.72742458,0,3.4997E-235,0,857
8.5625E-237,2.9054E-109,3.50494E-40,3.50494E-40,1.9902E-262,2.3771E-246,2.3771E-246,0,2.81964E-21,2.81964E-21,0.13394447,0.470847457,0.054439824,0.19550168,0,2.534E-104,858
1.59204E-85,0,1.28611E-25,1.28611E-25,2.7574E-89,0,2.7574E-89,0,3.5179E-302,3.5179E-302,1.324634632,1.322204327,0.032093962,0,1.97899E-10,0,859
3.4146E-198,1.473248627,1.7273E-154,1.473248627,0,0,0,0.013580218,8.9753E-227,0.013580218,1.280328327,0.026948819,1.270704321,1.28341E-09,3.09461E-57,0.240519001,860
3.3807E-164,1.64993E-82,0,1.64993E-82,0,0,0,0,2.72384E-70,2.72384E-70,0.007983261,0.04696649,0.01497738,5.8356E-117,0,1.24129E-85,861
0,1.5748E-283,0.027223764,0.027223764,4.92066E-13,4.9246E-163,4.92066E-13,6.51479E-34,2.72743E-54,6.51479E-34,1.324652634,0.082764512,0.126177022,0,9.39024E-14,2.27594E-16,862
0,0.000642784,2.36568E-16,0.000642784,0,1.0503E-301,1.0503E-301,1.3942E-107,5.4417E-213,1.3942E-107,0.016216989,0.050455013,1.007523829,6.3988E-154,0,0,863
0.000754346,5.3114E-277,2.1381E-296,5.3114E-277,2.1592E-303,7.15042E-10,7.15042E-10,0.121472675,4.78125E-27,0.121472675,0.442150835,0.007027794,0.312766221,2.94083E-32,0,9.886E-147,864
2.49902E-22,1.12773E-60,3.0943E-198,1.12773E-60,0,2.06666E-86,2.06666E-86,0,1.02233E-56,1.02233E-56,0.211261374,0.006536836,0.996587367,0,2.10144E-54,0,865
1.3189E-246,1.2723E-264,5.43538E-57,5.43538E-57,0.001147464,0,0.001147464,1.99298E-65,1.5677E-159,1.99298E-65,0.469784924,0.937783797,0.43826957,0,0,0,866
7.7047E-212,0,1.2939E-54,1.2939E-54,2.7862E-108,8.32228E-95,8.32228E-95,6.68205E-92,1.50945E-20,1.50945E-20,1.313375392,0.086874191,0.012357669,0,0,2.23448E-44,867
4.050088072,0,0.069505223,0.069505223,6.4422E-278,0,6.4422E-278,2.396E-80,4.3662E-251,2.396E-80,0.01610517,1.301756184,0.173626836,1.0713E-233,3.42806E-11,0,868
5.6973E-298,0.000391371,0,0.000391371,0,0,0,3.86529E-07,3.6408E-299,3.86529E-07,0.598921006,0.447672269,0.113271126,0,1.3731E-178,8.35706E-13,869
4.9324E-179,0.242806246,2.2953E-228,0.242806246,0,3.18949E-41,3.18949E-41,6.01482E-43,2.426241913,2.426241913,0.77298273,0.167451752,0.715293585,0.678244771,0,5.0254E-117,870
2.4634E-167,0.707488151,4.4578E-33,0.707488151,7.0579E-171,6.4646E-10,6.4646E-10,4.0967E-100,2.1885E-59,2.1885E-59,0.353165179,0.870446988,0.135863396,2.08533E-49,2.11712E-09,0,871
1.07732E-53,0.002866572,1.82175E-61,0.002866572,0,1.60586E-64,1.60586E-64,2.31336E-48,0,2.31336E-48,0.385417605,1.290854242,0.952880133,0,0,0,872
0,0,1.0746E-237,1.0746E-237,0.084922453,4.2195E-242,0.084922453,2.85419E-97,9.83343E-50,9.83343E-50,0.60650649,1.12253836,0.964642524,1.4968E-190,5.4385E-12,4.94214E-06,873
1.10627E-83,4.9587E-69,1.63833E-34,1.63833E-34,0,3.1151E-260,3.1151E-260,1.1979E-129,4.829748398,4.829748398,1.3263211,0.148709109,0.266468456,0,4.893E-16,0,874
8.00018E-84,7.85721E-07,4.06053E-37,7.85721E-07,17.71323421,0.301925003,18.01515921,3.98491E-38,4.65481E-07,4.65481E-07,0.184090507,0.208932698,0.295039499,0.211445222,9.99296E-58,0,875
1.0264E-113,1.90327E-68,4.4267E-147,1.90327E-68,3.896620521,1.94759E-65,3.896620521,0.000289777,1.40712E-34,0.000289777,0.062348777,0.283491592,0.507627163,1.2554E-194,1.15315E-83,0.001040321,876
9.72156E-96,0,4.20143E-27,4.20143E-27,0,0,0,1.64414E-76,2.34341E-26,2.34341E-26,1.240309629,0.054061248,1.095442123,0,6.28285E-65,0.00501865,877
0,1.25125E-67,4.1466E-235,1.25125E-67,1.12984E-63,1.089E-183,1.12984E-63,0,1.01223E-50,1.01223E-50,0.008140664,0.025754843,0.992652729,0,0,3.6685E-163,878
2.10168E-34,0,2.35002E-97,2.35002E-97,0,9.9881E-271,9.9881E-271,0,0,0,0.010993471,0.009683425,0.009701084,0,2.8836E-173,0,879
1.7928E-127,3.8396E-130,8.17414E-38,8.17414E-38,7.7169E-305,3.39688E-40,3.39688E-40,0,0,0,1.214478852,1.240352252,0.009596714,0,2.7278E-192,0,880
3.2829E-134,0,8.205E-302,8.205E-302,0,4.9245E-72,4.9245E-72,0,8.15874E-06,8.15874E-06,0.786678937,0.010378824,0.111060341,0,0,0,881
0,7.4547E-168,1.9051E-281,7.4547E-168,1.17567E-07,1.3524E-197,1.17567E-07,1.42814E-45,0.131678208,0.131678208,0.008078127,0.007522402,0.008952287,3.9299E-147,0,8.2044E-113,882
1.5276E-264,2.23993E-16,1.70373E-13,1.70597E-13,4.18598E-32,1.79162E-98,4.18598E-32,1.36855E-16,7.93322E-07,7.93322E-07,0.040550829,0.038566154,0.80582507,5.3166E-261,1.88947E-41,1.6836E-283,883
0.011845679,0,8.69307E-08,8.69307E-08,7.47395E-05,8.0301E-251,7.47395E-05,3.3219E-251,0,3.3219E-251,0.036600634,0.00574972,1.10455613,0,0,0,884
2.3179E-169,2.1863E-24,7.6377E-250,2.1863E-24,0,0,0,0,1.4173E-121,1.4173E-121,0.903906944,0.65378591,0.031871664,36.97919639,38.42867917,0,885
2.2063E-222,0,0,0,8.7918E-134,0.000131503,0.000131503,8.18745E-31,8.53179E-20,8.53179E-20,0.347589999,0.289102787,0.005879732,1.181E-105,0,8.2857E-219,886
4.45495E-05,1.1671E-140,0,1.1671E-140,1.5231E-182,2.2088E-200,1.5231E-182,0,2.9829E-305,2.9829E-305,0.143682053,0.039014746,0.123986984,2.44172062,0,0,887
0,0,1.28899E-18,1.28899E-18,1.195E-197,1.74081E-19,1.74081E-19,0.01325664,3.5736E-213,0.01325664,0.012424612,0.13755071,0.034055163,0,7.3571E-113,4.4901E-191,888
6.55159E-35,1.3976E-258,1.7977E-145,1.7977E-145,3.1801E-141,2.0385E-170,3.1801E-141,6.322E-245,4.13147E-23,4.13147E-23,0.917747889,0.458669074,0.089938562,0,1.418E-144,1.1952E-155,889
1.8893E-134,1.12916E-74,0,1.12916E-74,1.884E-143,8.7381E-275,1.884E-143,3.66432E-60,0,3.66432E-60,0.282612375,1.244356943,0.805019888,0,5.19495E-56,0,890
4.83178E-06,1.01815E-12,0,1.01815E-12,5.36324E-92,1.0983E-268,5.36324E-92,6.6337E-136,1.98948E-82,1.98948E-82,0.95751528,0.701894481,0.701755545,0,7.19965E-15,0.583280777,891
0,1.78899E-86,3.53692E-07,3.53692E-07,5.77827E-12,6.1579E-111,5.77827E-12,5.863E-127,2.022E-71,2.022E-71,0.277302023,1.223943158,0.668764288,0,0,8.3683E-165,892
6.0245E-183,0,5.81569E-16,5.81569E-16,7.32828E-25,3.3217E-197,7.32828E-25,2.6834E-234,0,2.6834E-234,0.440143087,0.680804792,1.317050842,0,0,0,893
7.2714E-279,1.6452E-186,6.374E-286,1.6452E-186,2.24821E-85,7.54533E-64,7.54533E-64,2.13041E-13,1.12366E-05,1.12366E-05,0.01178752,1.131719476,1.299633011,0,0,0,894
3.42545E-84,0.001009409,0.046910098,0.047919507,0,1.7316E-239,1.7316E-239,6.14806E-20,7.8067E-228,6.14806E-20,0.586617755,0.043593294,0.112117492,0,0,1.5932E-236,895
3.63508E-32,5.88813E-87,1.1058E-247,5.88813E-87,1.2375E-05,3.22427E-38,1.2375E-05,1.7643E-257,5.1699E-09,5.1699E-09,0.507599898,1.180717316,1.231327587,30.94223566,0,9.44516E-06,896
2.9938E-123,1.9031E-169,9.12838E-27,9.12838E-27,2.1461E-290,5.8971E-240,5.8971E-240,0,8.3789E-212,8.3789E-212,0.01713072,1.246298671,0.304703129,5.50324E-14,0,32.28547681,897
1.1002E-206,5.5613E-281,0,5.5613E-281,6.0229E-41,12.51198362,12.51198362,6.6067E-198,2.44453E-08,2.44453E-08,1.065085672,0.037964872,0.104190315,5.96374E-84,8.16744E-11,0,898
3.41988E-20,19.93028896,0,19.93028896,1.84512E-09,0.002784115,0.002784117,5.9822E-138,1.3396E-238,5.9822E-138,0.013001698,1.220966699,0.018268932,2.2949E-101,3.4479E-194,6.42E-220,899
9.73067E-19,0,0,0,0,0.000797598,0.000797598,0,2.89119E-94,2.89119E-94,1.164078274,1.093096532,0.582496892,1.5671E-103,0,1.6051E-151,900
1.10704E-08,4.00243E-78,2.0346E-234,4.00243E-78,4.61065E-64,10.25298586,10.25298586,0,6.035E-227,6.035E-227,0.014462066,1.161445908,0.057413357,4.52637E-13,2.5981E-108,3.8735E-186,901
2.54376E-81,1.4584E-141,6.3105E-241,1.4584E-141,5.3451E-222,2.464440554,2.464440554,2.3098E-172,0,2.3098E-172,1.104994087,0.010484915,1.261398388,0,0,0,902
0,1.855E-156,1.2265E-100,1.2265E-100,0,5.32734E-12,5.32734E-12,8.2685E-103,0,8.2685E-103,0.013169206,0.094034972,0.061906949,3.3055E-248,1.37014E-05,4.0787E-159,903
8.9162E-100,1.950449023,2.39683E-10,1.950449024,0,3.15195E-63,3.15195E-63,0,4.7039E-195,4.7039E-195,0.005825917,0.230336949,0.802406597,2.40353E-68,0,0,904
7.01364E-75,0,0,0,4.5892E-207,6.2763E-145,6.2763E-145,0,2.09042E-23,2.09042E-23,0.711706732,0.01639813,0.583870666,0,1.06413E-08,1.21925E-42,905
0,0,1.1589E-21,1.1589E-21,5.2646E-193,3.31548E-22,3.31548E-22,1.84867E-72,15.95628564,15.95628564,0.279888011,0.030087813,1.328981017,0,0,0,906
0,5.73856E-27,5.46501E-30,5.74403E-27,2.3094E-134,0,2.3094E-134,2.86061E-44,0,2.86061E-44,0.062162319,1.317511586,0.640914955,0,0,0.044790619,907
6.7213E-118,1.84008E-57,5.8162E-208,1.84008E-57,2.526E-56,8.89638E-80,2.526E-56,7.02542E-45,1.6309E-153,7.02542E-45,1.13300973,0.205733548,1.034580731,0,0,0,908
0,0,1.6849E-131,1.6849E-131,0,0,0,1.3275E-215,1.6496E-240,1.3275E-215,1.087617326,0.087369775,0.076231727,2.9207E-227,4.44209E-07,0,909
2.5618E-18,2.53096E-20,3.0858E-215,2.53096E-20,4.45595E-51,9.6957E-254,4.45595E-51,2.0614E-118,1.9794E-266,2.0614E-118,1.323291034,0.349996865,0.609281263,0,1.87754E-51,0,910
0.006184208,6.55017E-09,9.0725E-10,7.45742E-09,0.533609704,9.6079E-77,0.533609704,2.54021E-13,3.89936E-65,2.54021E-13,1.272106595,1.314716212,0.244311767,0,4.3642E-212,0,911
3.0479E-152,4.46868E-64,1.2601E-265,4.46868E-64,2.89482E-35,0,2.89482E-35,1.6381E-188,5.91437E-33,5.91437E-33,0.697409146,0.08961648,1.321285889,0,0,0,912
3.8504E-183,5.1954E-27,0,5.1954E-27,4.8545E-269,1.6852E-165,1.6852E-165,1.3544E-130,5.16937E-87,5.16937E-87,0.010076591,0.991032502,1.254002465,0,0,4.984338203,913
3.4451E-135,1.3815E-177,1.1427E-151,1.1427E-151,1.29461E-32,0,1.29461E-32,2.713558499,2.6086E-171,2.713558499,0.241905722,1.208610535,0.010772613,26.20397443,0,0,914
1.2848E-228,0,0.011967435,0.011967435,19.29007994,4.0714E-176,19.29007994,3.1126E-113,0.00296839,0.00296839,0.021919871,0.277361718,1.252105163,2.8463E-222,0,0,915
0,7.80209E-85,0,7.80209E-85,0,0.000516305,0.000516305,3.16636E-06,8.11879E-05,8.43543E-05,1.092481294,0.074694579,0.920927796,1.5166E-142,0.000377588,9.10022E-06,916
2.0444E-108,1.491E-128,1.1707E-222,1.491E-128,7.60034E-67,8.2541E-119,7.60034E-67,1.62294E-06,8.54752E-77,1.62294E-06,1.325292869,0.147399436,0.01665482,0,1.06819E-66,0,917
10.25319618,0.003147762,0,0.003147762,1.2653E-262,1.9584E-108,1.9584E-108,0,3.787E-187,3.787E-187,0.31210935,0.108267835,1.303840931,0,0,0,918
4.7598E-242,2.35961E-15,3.1457E-306,2.35961E-15,1.505E-140,1.5707E-110,1.5707E-110,5.26223E-21,3.3733E-209,5.26223E-21,0.463782091,0.129554705,1.313399358,0,0,3.2336E-131,919
3.7952E-232,8.84162E-06,5.33956E-96,8.84162E-06,0,1.42612E-17,1.42612E-17,1.3989E-275,2.80646E-14,2.80646E-14,1.280753975,0.055403804,1.308172223,2.23861E-20,0,0,920
4.4619E-186,0,0,0,3.1359E-288,1.6944E-251,1.6944E-251,7.3485E-157,0.018678423,0.018678423,0.160679771,1.289015629,0.024955541,0,3.4046E-118,0,921
5.5131E-73,9.3939E-32,0,9.3939E-32,3.0948E-118,7.7628E-136,3.0948E-118,6.96797E-18,6.76557E-32,6.96797E-18,0.722687241,0.011871908,1.28550808,0.038191367,3.34839E-16,0,922
1.0981E-271,0,0,0,1.1778E-212,4.79957E-79,4.79957E-79,4.0756E-212,0,4.0756E-212,0.020960713,0.08740914,1.043624296,1.5265E-20,0,1.3123E-150,923
9.84764E-05,8.8443E-213,1.9374E-156,1.9374E-156,6.11006E-39,9.22645E-35,9.22706E-35,4.72681E-08,2.21433E-23,4.72681E-08,0.147878044,1.055058921,1.305852236,1.68604E-22,0,0,924
0,1.2745E-101,6.86106E-05,6.86106E-05,0,0,0,0,4.19593E-40,4.19593E-40,0.036289171,1.327167294,0.018548949,2.05791E-65,0.147127646,0,925
3.28537E-11,2.4551E-283,1.75579E-05,1.75579E-05,1.33729E-90,3.3095E-177,1.33729E-90,0,4.52301E-26,4.52301E-26,0.110331721,0.009803434,0.103303961,6.327E-162,1.95767E-34,0.010150848,926
1.0204E-223,2.10416E-11,1.0716E-226,2.10416E-11,0,9.34924E-52,9.34924E-52,0,0,0,0.480411624,1.170924042,0.018102969,9.8441E-303,2.0078E-143,6.76545E-14,927
0,0.617811005,8.7086E-287,0.617811005,2.08036E-55,0,2.08036E-55,2.7605E-303,0,2.7605E-303,0.404185662,0.017186581,0.972897493,1.17093E-44,1.179E-269,0,928
1.7428E-177,0,0,0,2.552E-263,2.38609E-69,2.38609E-69,3.49438E-68,19.82651224,19.82651224,0.862756264,0.336745255,0.558219464,0,0,0,929
11.67557524,1.1236E-152,6.1879E-171,1.1236E-152,0,9.2571E-151,9.2571E-151,2.4165E-113,4.4467E-265,2.4165E-113,0.270439842,0.874419742,0.620562654,1.623354503,0,0,930
1.4116E-17,1.04598E-14,2.0513E-179,1.04598E-14,2.79462E-32,0,2.79462E-32,6.503269923,2.319E-224,6.503269923,1.164697733,0.005999562,0.411027097,1.28979E-78,0,0,931
0,6.4593E-184,1.7262E-183,2.3722E-183,1.7385E-11,1.83651E-21,1.7385E-11,5.02324E-39,6.30609E-28,6.30609E-28,0.425387161,0.459375941,0.089676422,0,0,0,932
1.5857E-07,6.7396E-306,2.0008E-237,2.0008E-237,0,8.9977E-101,8.9977E-101,1.227E-42,1.09323E-19,1.09323E-19,0.024619769,0.308484498,1.270429871,0,3.893E-127,2.33497E-35,933
5.57113E-92,0,4.34996E-57,4.34996E-57,1.50205E-47,1.41758E-16,1.41758E-16,17.54483801,0.00108543,17.54592344,0.060132911,0.475264389,0.334911439,1.10909E-09,0,0,934
1.5216E-146,4.1851E-239,0,4.1851E-239,1.8965E-247,1.37398E-32,1.37398E-32,7.9468E-99,0,7.9468E-99,1.011970525,0.00641125,0.277058051,3.6165E-193,1.94266773,0,935
2.24647E-47,0,0,0,8.24005E-74,0,8.24005E-74,0.832321374,1.3612E-222,0.832321374,0.101316823,0.249164561,0.017253928,1.11467E-63,2.3161E-166,0,936
1.56469E-30,0.786083588,6.0239E-14,0.786083588,1.32731E-26,1.3426E-244,1.32731E-26,1.8742E-172,1.296E-27,1.296E-27,1.044568963,1.013050578,0.766813616,0,0,0,937
2.0302E-275,8.7281E-177,4.13507E-15,4.13507E-15,0,2.3815E-251,2.3815E-251,1.47875E-59,1.1813E-231,1.47875E-59,1.083300462,0.321034059,0.1561109,9.52267E-84,0,0,938
8.45219E-12,2.46171E-12,0.00015675,0.00015675,0,13.01005963,13.01005963,5.15749E-59,0.971840891,0.971840891,0.545786052,0.0102835,0.153815081,0,0,0,939
0,2.3235E-232,1.80767E-25,1.80767E-25,1.5143E-73,1.1987E-285,1.5143E-73,2.37981E-29,1.28687E-25,1.28711E-25,1.329724148,0.028464888,0.245624824,3.6675E-229,8.4153E-98,6.10618E-11,940
2.8846E-175,1.3879E-191,6.63646E-30,6.63646E-30,1.0425E-115,0,1.0425E-115,0,7.02693E-21,7.02693E-21,0.884801295,0.013440989,0.114783094,0,0,0,941
0,3.35428E-59,3.9762E-268,3.35428E-59,7.0705E-102,2.7382E-114,7.0705E-102,3.7879E-262,0.032626676,0.032626676,0.677516222,1.101925764,0.519088703,1.56745E-66,1.49943E-96,0,942
1.46488E-08,9.50709E-31,2.1777E-213,9.50709E-31,0,0.000333395,0.000333395,0,1.2248E-201,1.2248E-201,0.031676179,0.021147722,1.308603738,0,3.8388E-146,0,943
0,8.34288E-37,0,8.34288E-37,1.4979E-289,0,1.4979E-289,0,1.0573E-159,1.0573E-159,1.181284869,0.017715177,1.298503339,2.1918E-212,0,0,944
5.0464E-113,0,2.1816E-172,2.1816E-172,0,1.04578E-38,1.04578E-38,0,3.24145E-06,3.24145E-06,0.030543277,0.017806124,0.043245285,1.0151E-32,1.4408E-265,0,945
1.512E-222,2.4106E-169,0,2.4106E-169,4.22593E-25,4.3956E-302,4.22593E-25,1.76786E-84,0,1.76786E-84,0.016204362,0.865056753,0.967189931,0,0,0,946
2.73998E-15,8.750645379,0,8.750645379,7.2838E-253,0,7.2838E-253,6.39571E-08,3.8883E-184,6.39571E-08,0.029318105,0.244349133,0.758057084,0,8.9678E-201,0,947
7.28841E-71,1.6968E-134,1.95244E-41,1.95244E-41,4.993E-132,5.0394E-120,5.0394E-120,0,8.61058E-12,8.61058E-12,0.008600721,0.665696974,1.120918383,1.00337E-71,0,0,948
19.94552883,0,1.6341E-200,1.6341E-200,0.00054521,1.4189E-107,0.00054521,0,0.007289125,0.007289125,1.060748274,1.32932215,0.609134563,2.58213E-10,0,2.38005E-11,949
6.49012E-17,0,3.79787E-86,3.79787E-86,0,5.2968E-62,5.2968E-62,2.36039E-52,0,2.36039E-52,0.466999309,1.069847343,1.328195643,3.6488E-133,0,0,950
1.829E-23,1.29212E-71,1.0156E-110,1.29212E-71,0,2.88212E-31,2.88212E-31,1.37795E-37,8.98441E-88,1.37795E-37,0.778134815,0.007732702,0.172623586,0,0,0,951
13.1564079,2.9535E-297,3.56812E-86,3.56812E-86,0,2.1798E-120,2.1798E-120,3.3535E-168,0,3.3535E-168,1.201831524,0.018792569,0.872238841,0,0,0,952
2.757E-287,7.8187E-130,6.73423E-72,6.73423E-72,0,4.592573391,4.592573391,1.8262E-260,0,1.8262E-260,0.021369519,0.031991381,0.142511418,0,9.5672E-256,8.82104E-06,953
1.8097E-116,0.00218364,2.7019E-290,0.00218364,0,3.1224E-154,3.1224E-154,4.75731E-33,5.90266E-23,5.90266E-23,1.054154911,0.161611138,1.244914463,0,0,5.74037E-82,954
0,3.514E-248,4.37195E-69,4.37195E-69,0.000117428,7.68416E-87,0.000117428,6.845E-264,6.24067E-55,6.24067E-55,0.549549121,0.268112114,0.018376788,0,0,0,955
2.1269E-218,1.1278E-70,3.58751E-27,3.58751E-27,4.76703E-28,9.0761E-166,4.76703E-28,6.52446E-91,0,6.52446E-91,0.016082167,0.019111076,0.023300649,33.02888836,9.4936E-167,0,956
1.4372E-284,1.54641E-55,0,1.54641E-55,2.405E-231,4.5651E-143,4.5651E-143,3.686E-224,2.77674E-64,2.77674E-64,0.022466434,0.250716785,0.124670631,0.733288472,0,0,957
1.51898E-28,0,0,0,0,7.09687E-25,7.09687E-25,0,3.4211E-146,3.4211E-146,0.016289364,0.217145908,0.199262403,6.01387E-08,4.5553E-121,0,958
0,2.16422E-61,4.27854E-89,2.16422E-61,8.8773E-155,0,8.8773E-155,3.256E-228,0,3.256E-228,0.015444787,0.009201186,0.17609919,0.01384917,0,0,959
5.04937E-98,0,1.2459E-286,1.2459E-286,0,0,0,0,3.3023E-130,3.3023E-130,0.186459749,1.136364399,0.847602753,0,0,4.94406E-14,960
8.38205E-89,1.861E-255,0,1.861E-255,0,1.43141E-10,1.43141E-10,2.6903E-185,1.83298E-43,1.83298E-43,0.112106027,1.2526177,0.138417257,0,0,0,961
3.7953E-133,8.2845E-13,0,8.2845E-13,0,2.644E-125,2.644E-125,1.78907E-05,1.01858E-97,1.78907E-05,1.321141408,0.043121181,0.015270059,0,0,5.2507E-137,962
1.3643E-274,3.3159E-298,4.2367E-153,4.2367E-153,1.8223E-303,2.2966E-275,2.2966E-275,1.90326E-58,1.66218E-11,1.66218E-11,1.307358715,0.008451377,0.038126421,1.33391E-09,2.6195E-144,0,963
8.9248E-151,5.84367E-10,4.13435E-18,5.84367E-10,3.9663E-155,0,3.9663E-155,1.9344E-253,3.64184E-61,3.64184E-61,1.278216153,0.493737543,0.016474994,1.4969E-22,0,0,964
0,8.7764E-240,19.81275639,19.81275639,2.1117E-165,4.8376E-109,4.8376E-109,1.16116E-39,2.2417E-40,1.38533E-39,0.057709834,1.19435994,0.81090829,0,4.80644E-73,16.72247421,965
0,9.5671E-187,3.55123E-85,3.55123E-85,0,1.93485E-22,1.93485E-22,0.000279394,0,0.000279394,1.301620933,0.313426689,0.014976585,2.87072E-11,0,6.64283E-53,966
3.78225E-07,4.17180978,0,4.17180978,0.390107335,6.03618E-93,0.390107335,2.08192E-65,0,2.08192E-65,0.488220078,0.824819908,1.018961993,0,3.06959E-11,12.40004898,967
